ht_ppg,ht_rpg,ht_apg,ht_spg,ht_bpg,ht_topg,ho_ppg,ho_rpg,ho_apg,ho_spg,ho_bpg,ho_topg,h_ortg,h_drtg,h_efg,h_tov,h_oreb,h_ftf,at_ppg,at_rpg,at_apg,at_spg,at_bpg,at_topg,ao_ppg,ao_rpg,ao_apg,ao_spg,ao_bpg,ao_topg,a_ortg,a_drtg,a_efg,a_tov,a_reb,a_ftf,act_spread
106.114,45.6136,22.3864,6.4773,4.0455,14.8636,109.296,46.0909,21.3409,7.8182,5.7273,12.7045,107.997,111.281,0.481567,0.135726,0.164502,0.237327,101.356,44.1778,22,7.3778,5.4222,13.4667,97.9333,42.0889,21.1111,8,3.6222,13.5556,109.965,105.981,0.542253,0.135931,0.22549,0.131455,5
105.867,45.6444,22.4,6.4,3.9778,14.8444,109.089,46,21.4,7.8222,5.6889,12.6222,107.826,111.183,0.492806,0.137888,0.151376,0.220624,101.204,41.8636,21.7727,7.1136,5.1591,14.25,101.818,41.9318,20.0455,7.4545,4.5455,13.2045,108.975,109.506,0.505995,0.096354,0.159624,0.215827,4
105.039,45.6078,22.2157,6.0588,4.0588,14.8039,108.843,46,21.3333,7.7059,5.6863,12.0392,107.768,111.649,0.496681,0.0648388,0.230769,0.216814,107.872,47.1915,25.617,8.1277,5.0851,17.1489,106.681,42.0426,20.8298,9.1064,5.2766,13.9362,110.302,107.942,0.524631,0.104854,0.222749,0.248768,8
105.25,45.4808,22.1538,6,4.1538,14.7308,108.827,45.75,21.25,7.6923,5.6731,11.9615,108.193,111.814,0.518223,0.0745379,0.25,0.246014,106.7,46.18,23.46,8.38,4.78,15.6,110.34,45.34,23.06,8.02,5.66,14.52,106.712,110.5,0.553571,0.100992,0.263636,0.205357,-1
105.132,45.3396,22.1132,6.0189,4.2264,14.6604,108.698,45.9434,21.2453,7.6415,5.6792,12.0189,108.137,111.756,0.528103,0.0890691,0.21028,0.238876,104.588,38.7255,22.4706,8.549,5.1176,12.9216,105.098,41.9608,22.9804,7.0196,4,14.7451,112.55,111.903,0.535891,0.114326,0.145729,0.212871,5
104.926,45.1667,22.1667,6,4.1667,14.5556,108.704,46.0926,21.2037,7.5556,5.7037,12.037,108.065,112.009,0.502304,0.0883392,0.232456,0.218894,113.961,43.7843,22.1569,8.8824,4.549,13.7647,105.745,41.1961,22.9216,7.5294,4.902,14.1961,117.877,109.609,0.51995,0.125801,0.160194,0.259352,11
105.089,45.1071,22.3929,6,4.1607,14.5714,109.071,45.9821,21.0893,7.5893,5.6786,11.9286,108.282,112.526,0.530516,0.0938554,0.193694,0.199531,110.185,42.9444,26.2222,7.7222,5.2407,15.0556,110.889,44.5185,24.2593,8.4074,4.1481,13.9074,112.179,112.287,0.516484,0.128068,0.19457,0.131868,3
105.491,45.3684,22.5263,6.0702,4.1404,14.5789,109.579,46.2105,21.1228,7.6316,5.7544,11.9825,108.327,112.596,0.5054,0.0945686,0.208835,0.174946,107.463,43.7963,22.0556,7.8333,4.8148,14.3148,106.944,44.4074,23.7593,8.2963,5.1852,14.3519,111.688,110.83,0.502283,0.110701,0.161572,0.182648,5
105.414,45.2241,22.6034,6.1379,4.1724,14.5345,109.655,46.1552,21.0862,7.6379,5.7586,12.0345,108.359,112.736,0.509574,0.0959625,0.227092,0.153191,106.754,41.7018,22.4561,8.2281,4.2105,12.8246,105.509,42.8421,23.1754,7,4.9825,14.2807,113.433,111.707,0.528235,0.122388,0.240909,0.230588,4
105.217,45.1333,22.7,6.1,4.2,14.4167,109.65,46.3833,21.2,7.6,5.7833,12,108.275,112.926,0.511828,0.106688,0.234818,0.176344,103.542,44.7288,23.5593,7,3.7627,12.9492,109.559,45.8475,25.322,7,4.8136,12.3559,106.745,113.547,0.507778,0.100343,0.197368,0.162222,-5
106.015,44.9697,23.2273,6.1818,4.197,14.3788,109.985,46.2879,21.2576,7.7424,5.7424,12.1061,108.923,113.074,0.568386,0.117773,0.210784,0.192825,107.719,46.5469,25.7812,8.0938,4.9375,16.5469,105.781,41.8125,21.4531,8.875,5.2969,13.625,111.118,108.201,0.538194,0.10529,0.217593,0.189815,6
105.881,44.9254,23.1343,6.1642,4.209,14.4328,110.134,46.3134,21.4328,7.806,5.7612,12.0597,108.798,113.251,0.542627,0.13175,0.203883,0.207373,112.227,43.6515,23.8939,8.1364,5.9848,12.6061,103.409,42.8485,21.9091,6.9545,4.8939,14.5758,116.43,107.444,0.512673,0.124047,0.242291,0.223502,9
105.971,44.8551,23.1304,6.1739,4.2464,14.3478,110.362,46.3478,21.6377,7.8116,5.7246,11.942,108.961,113.581,0.518433,0.11713,0.209091,0.21659,102.594,41,22.6667,7.1739,3.7101,11.9275,104.899,45.4203,23,7.3188,4.4348,13.7101,109.409,112.045,0.506912,0.121078,0.254464,0.214286,-5
106.086,44.8286,23.1571,6.1429,4.2714,14.2857,110.3,46.3286,21.6857,7.7714,5.6857,11.9143,109.217,113.614,0.511494,0.104795,0.222707,0.227586,98.7536,40.6232,21.4348,7.3623,4.9855,14.3188,104.015,42.4348,21.4638,8,5.2029,13.942,106.58,112.804,0.495204,0.111481,0.237885,0.223022,-8
106.254,44.7746,23.2113,6.1268,4.338,14.3944,110.366,46.2676,21.6761,7.8169,5.6479,11.9718,109.368,113.672,0.529621,0.121252,0.235808,0.246445,107,44.8592,21.2958,7,4.6338,12.1268,107.93,43.7887,24.7465,6.4225,5.0282,13.3803,110.745,112.125,0.554852,0.101704,0.241379,0.135021,1
106.315,44.726,23.1644,6.1096,4.4932,14.2877,110.452,46.5205,21.6849,7.7123,5.6164,11.9589,109.38,113.665,0.55,0.107586,0.207965,0.232558,110.917,41.9861,23.5972,7.0139,4.0139,13.5,110.222,44.0278,25.8056,7.5694,4.1111,12.9028,115.671,114.849,0.568233,0.0996882,0.280612,0.201342,7
106.526,44.7105,23.3421,6.1842,4.4868,14.1447,110.487,46.5789,21.7368,7.6053,5.5526,11.9868,109.63,113.641,0.516704,0.104182,0.180672,0.187082,103.237,43.7368,22.6053,7.6316,3.9342,12.9342,103.671,43.7895,24.9868,7.2632,4.9342,14.2895,109.497,109.673,0.511931,0.109945,0.222689,0.149675,1
106.625,44.5125,23.5375,6.175,4.675,14.1875,110.412,46.6,21.675,7.7125,5.475,11.8875,109.692,113.532,0.498899,0.108696,0.167382,0.176211,103.1,44.7375,23.45,7.6375,3.525,13.1625,109.8,45.7375,25.8,7.1,5.125,12.95,106.382,114.07,0.52027,0.12237,0.172566,0.135135,-7
108.219,45.439,21.5854,6.8171,4.5488,12.3171,107.963,43.7195,24.7439,6.5976,4.9268,13.061,111.828,111.979,0.524303,0.117004,0.209883,0.202549,103.354,41.8902,23.7317,7.7805,4.2439,15,108.805,44.2195,26.0488,8.6585,5.5244,14.6463,107.271,113.197,0.523803,0.133605,0.233183,0.189292,-5
108.219,45.439,21.5854,6.8171,4.5488,12.3171,107.963,43.7195,24.7439,6.5976,4.9268,13.061,111.828,111.979,0.524303,0.117004,0.209883,0.202549,110,44.5122,25.0976,7.6463,4.9268,14.3293,108.524,41.622,24.7439,7.9756,4.7683,13.3659,114.842,113.82,0.5466,0.126883,0.251792,0.194143,3
108.219,45.439,21.5854,6.8171,4.5488,12.3171,107.963,43.7195,24.7439,6.5976,4.9268,13.061,111.828,111.979,0.524303,0.117004,0.209883,0.202549,105.8,44,22.2,8.8,5.4,14.8,102.8,41,23.4,7,4.4,14.8,111.664,107.825,0.535377,0.1429,0.209524,0.160377,3
99.2,49.2,16.6,4.6,4.4,15,99.6,45.8,21.2,8.8,3.6,12.4,103.218,101.956,0.494266,0.118122,0.197479,0.197248,118,45.8,24.4,8.2,6,15.2,107.2,46.8,20.8,7.8,5.8,15.8,118.207,104.05,0.534483,0.13222,0.224771,0.250575,-4
102.857,51.5714,18.4286,4.5714,5.1429,14.7143,101.429,45.1429,21.5714,8.8571,4.2857,11.4286,105.219,102.328,0.494369,0.107759,0.204167,0.193694,102.571,37.5714,23.4286,7.8571,4,14.2857,104.571,42.7143,22.1429,7.8571,3.5714,15,109.217,110.616,0.52904,0.14133,0.10396,0.209596,-4
103.417,47.9167,19.5,5.75,4.3333,13.6667,104.917,44.9167,22.9167,7.25,4.4167,12.8333,106.988,107.387,0.547677,0.132059,0.205,0.259169,109.786,42.1429,21.4286,6.5714,4.2143,15.9286,112.5,42.6429,25.6429,8.2143,4,13.6429,113.093,116.734,0.511494,0.129688,0.292035,0.266667,0
104.857,47,19.5714,5.6429,4.2143,13.5,106.929,44.6429,23.2857,7.5,4.2143,12.7143,108.102,109.371,0.544153,0.127901,0.191176,0.224344,107.643,45.7143,19.7143,8.0714,4.2857,14.2857,106.857,43.9286,23.5,8.6429,5.2143,15.1429,112.346,111.373,0.56401,0.138899,0.215596,0.258454,-5
104.667,47.1333,19.6,5.7333,4.5333,13.1333,105.6,44.6,22.9333,7.3333,4.3333,12.8,107.997,108.259,0.530733,0.11401,0.169082,0.21513,107.5,42.6875,22.6875,9.0625,3.625,14.625,107,40.6875,23.9375,7.8125,5.3125,15.875,112.114,110.962,0.515439,0.132365,0.21393,0.152019,-3
105.5,47.4375,19.75,5.6875,4.6875,13.375,105.375,44.1875,22.3125,7.375,4.4375,12.625,108.668,108.04,0.510393,0.112818,0.184332,0.226328,107.529,43.5882,22.0588,7.8235,4.2941,14.6471,102.882,42.9412,21.0588,7.7059,5.1176,15.4118,111.689,107.351,0.496403,0.110193,0.213953,0.155875,-3
106.444,47.8889,20.2222,5.5556,4.6111,13,106.111,44.1667,22.6111,7,4.6667,12.5556,109.447,108.374,0.537757,0.106993,0.185185,0.23341,100.667,45.6111,23.2222,7.6667,6.1111,14.2222,98.7222,41.6667,21.9444,8,4.6111,13.8889,108.41,106.113,0.506024,0.128235,0.235577,0.183133,-2
105.476,46.6667,20.5238,5.8095,4.4762,13.4286,107,43.7143,22.7619,7.0476,4.619,12.7143,108.904,109.738,0.52867,0.121219,0.230769,0.194954,108,41.5833,23.7917,7.875,5.0417,14.5,111.333,46.375,25.2083,8.0833,4.8333,14.2083,110.388,113.344,0.574032,0.120219,0.221106,0.182232,-8
105.409,46.9091,20.3636,6.1364,4.5,13.4545,106.409,43.5455,22.8182,6.9545,4.6364,13.0455,108.653,109.054,0.508159,0.12757,0.219178,0.198135,118.48,44.84,31.08,8.84,8.28,16.04,107.16,41.6,23.76,8.96,4.16,14.76,119.874,106.935,0.546275,0.137707,0.21327,0.151242,3
104.609,47,20.2174,6.087,4.4348,13.3913,106.174,43.6957,22.9565,7,4.9565,13.1304,107.762,109.043,0.475169,0.124202,0.257642,0.196388,95.6522,44.1304,21.9565,6.6957,3.3913,13.3913,106.826,46.1304,24.5217,7.4348,4.2609,12.2609,101.177,114.132,0.509174,0.100937,0.192308,0.139908,-10
104.875,47.125,20.2917,6.125,4.7083,13.2917,106.708,44.2083,22.9583,6.9167,5.0417,13.1667,107.433,108.909,0.484749,0.115933,0.227848,0.191721,105.833,46.25,22.6667,8.4167,5.75,16.75,109.125,45.875,22.2083,8.4167,5.5833,15.5417,104.385,108.01,0.518519,0.146097,0.207547,0.252315,-4
104.741,47.0741,20.1481,6.1111,4.6296,13.1111,106.741,44.1111,22.7778,6.8148,4.9259,13.1111,107.706,109.124,0.462203,0.102336,0.192913,0.172786,100.296,41.0741,20.9259,7.3333,4.9259,15.1852,102.741,42.963,19.9259,8.2222,4.3333,13.5556,107.338,109.695,0.512723,0.126,0.202073,0.19084,-5
104.5,46.8571,20.1786,6.1429,4.5,13.2143,106.643,44,22.8571,6.9286,5.0357,13.2143,107.474,109.231,0.481069,0.110485,0.182186,0.193764,103,45.5357,17.9286,6.5714,5.3571,14,100.857,41.3214,18.2143,7.9286,5.5,12.7857,108.358,106.669,0.543532,0.148225,0.196891,0.164179,-4
104.035,47,20.1034,6.2414,4.4483,12.9655,106.172,44.1034,22.7241,6.7586,4.9655,13.4483,106.994,108.741,0.466292,0.103313,0.201646,0.188764,104.793,43.9655,23.0345,7.0345,4.5517,15.3448,103.69,40.0345,22.4138,8.3448,5.0345,13.7586,110.804,110.311,0.548193,0.13048,0.238342,0.212048,-9
104.2,47,20.4333,6.3667,4.5,13.1667,105.667,43.8667,22.6667,6.8667,4.9667,13.5667,107.137,108.22,0.477273,0.116991,0.223176,0.202273,110.929,41.9643,22.9643,8.4286,5.4286,13.1071,102.464,41.0357,21.8929,7.2857,4.6071,15.3214,116.068,107.059,0.509302,0.11809,0.245455,0.190698,2
104.406,46.625,20.4688,6.4062,4.625,13,106.5,43.8125,23.1875,6.8438,5.0312,13.375,107.44,109.153,0.479499,0.10796,0.221719,0.220957,105.1,38.6333,22.4,8.7,5.3667,12.5333,105.333,42.3333,21.8667,6.7667,3.5,15.1,113.03,112.448,0.563725,0.126904,0.188482,0.262255,-5
104.606,46.5152,20.5152,6.2727,4.697,13.0909,106.485,43.5455,23.2424,6.7576,4.9394,13.2424,107.731,109.305,0.493023,0.108601,0.226415,0.248837,103.487,43.8919,22.2703,7.5946,4.3784,13.1081,98.5405,43.4595,20.3784,6.9189,3.9189,13.6216,110.991,105.871,0.518248,0.11426,0.194313,0.233577,1
105.026,46.5,20.8684,6.6579,4.5526,12.8158,105.974,43.6316,23.3947,6.5789,4.8684,13.5789,108.465,109.287,0.490719,0.136473,0.266376,0.183295,102.262,40.4286,22.7143,6.6905,3.6905,12.0952,104.262,45.0714,22.881,7.5238,4.4762,13.5952,109.766,112.227,0.542601,0.0869533,0.176471,0.190583,-7
105.179,46.4103,20.7436,6.641,4.5641,12.7692,106.205,43.5128,23.3846,6.5897,4.9231,13.4359,108.531,109.545,0.523364,0.137112,0.215962,0.172897,101.049,40.7317,21.2195,9.2195,4.5854,13.8049,101.756,43.2439,20.1951,8.0244,4.3659,15.122,108.925,109.527,0.532688,0.127266,0.150235,0.164649,-5
105.025,46.4,20.65,6.675,4.5,12.75,105.75,43.55,23.275,6.55,5,13.45,108.479,109.288,0.516706,0.129094,0.212963,0.210024,104.405,43.8571,20.9524,9.4286,5.0238,13.8095,101.595,41.381,21.9524,8.0238,4.5238,15.3571,110.569,108.773,0.510135,0.111479,0.275424,0.189189,2
105,46.5476,20.5476,6.6429,4.5476,12.8333,105.667,43.7381,23.2143,6.6667,5.0952,13.4048,108.429,109.253,0.503529,0.127212,0.15859,0.174118,106.841,43.25,23.0455,7.8636,4.5,13.5682,104.636,43.7955,21.8409,7.2045,4.6364,14.6591,111.515,109.457,0.545238,0.154144,0.222222,0.209524,-2
105.651,46.6047,20.6977,6.7209,4.5581,12.7442,105.744,43.6512,23.3953,6.5814,5.1395,13.4651,108.987,109.323,0.529138,0.113645,0.167421,0.202797,101.067,41.8889,21.7778,7.1111,5.2,14.1778,101.8,41.9778,20.0444,7.4,4.6222,13.2222,108.895,109.623,0.528536,0.113733,0.182266,0.243176,-7
105.636,46.5227,20.7273,6.7727,4.6364,12.6136,105.75,43.7273,23.5,6.5455,5.1591,13.4773,109.039,109.391,0.513793,0.106696,0.179825,0.202299,97.6667,40.1778,20.7333,8.3778,3.9778,14.0222,106.844,43.6,24.2,8.2889,4.6,14.1556,104.787,115.685,0.549637,0.145751,0.275,0.225182,-11
105.778,46.5556,20.7556,6.7111,4.7556,12.6667,105.778,43.6889,23.5778,6.5778,5.1111,13.3333,109.183,109.422,0.525959,0.11078,0.19469,0.185102,111.217,43.1304,26.3261,7.6087,5.0435,15.1739,110.913,43.8261,24.3696,8.5652,4.2174,13.9783,113.477,112.417,0.504184,0.122237,0.222672,0.179916,-3
105.565,46.6087,20.6522,6.6739,4.7826,12.6957,105.674,43.6522,23.6304,6.5652,5.2174,13.3696,108.923,109.285,0.526966,0.109681,0.201794,0.188764,103.34,41.1702,23.7447,8.234,4.1915,14.9787,107.468,43.8298,25.5745,8.4468,5.3191,15.6596,108.368,112.605,0.480856,0.129147,0.23176,0.141892,-7
105.74,46.3,20.68,6.74,4.74,12.56,105.62,43.3,23.78,6.48,5.14,13.36,109.42,109.653,0.527512,0.110233,0.207921,0.205742,106.519,41.5769,22.5,8.1731,4.1154,12.7885,105.269,42.7692,23.0962,7.0192,5.1538,14.3462,113.239,111.581,0.600746,0.130716,0.191011,0.179104,-4
106.109,45.7091,20.7273,6.8909,4.5636,12.3455,106.418,43.3091,23.8364,6.5455,5.1455,13.4182,109.806,110.517,0.593976,0.138951,0.184783,0.207229,111.407,43.6111,22.963,8.2778,5.9444,12.8333,103.315,42.537,21.963,7.1111,5.037,14.7593,115.521,107.36,0.553571,0.102767,0.254808,0.180804,4
106.018,45.6316,20.9123,6.9825,4.5614,12.3509,106.632,43.3333,23.9825,6.5614,5.1053,13.5088,109.708,110.714,0.54186,0.13432,0.197115,0.174419,105.373,45.2034,22.6271,6.1017,4.1356,14.5085,109.627,46.2542,21.0678,7.678,5.7797,11.9661,108.362,112.82,0.517279,0.102575,0.223577,0.174946,-8
106.373,45.6949,21.1356,6.9153,4.5932,12.3051,106.424,43.1695,24.0508,6.4915,5.0678,13.4407,110.275,110.629,0.525761,0.134846,0.226601,0.18267,103.293,42.9655,22.7069,7.5345,3.7586,12.9655,103.603,43.2241,24.7069,7.0862,5.069,14.2931,109.653,110.321,0.482517,0.117737,0.20614,0.242424,-5
106.5,45.7167,21.25,6.95,4.5833,12.4,106.283,43.1333,24.0333,6.45,5.0167,13.5,110.358,110.484,0.530162,0.142599,0.242991,0.180974,103.267,44.9167,23.45,7.0167,3.8167,12.95,109.467,45.8833,25.4167,6.95,4.8833,12.4,106.459,113.432,0.517391,0.100792,0.185345,0.147826,-12
106.422,45.25,21.3125,7,4.5781,12.25,106.672,43.3594,24.1875,6.3594,5.0469,13.5312,110.375,110.976,0.589074,0.126432,0.19697,0.19715,107.532,46.5968,25.5968,8.1129,4.9677,16.5645,105.613,41.8387,21.3065,8.8871,5.2581,13.6774,110.924,107.976,0.536557,0.124212,0.254717,0.191038,2
106.538,45.0615,21.3846,7,4.5846,12.2154,107,43.3692,24.3538,6.3538,5.0308,13.5385,110.577,111.361,0.589588,0.114207,0.175258,0.22276,105.723,45,23.1231,6.1692,4.1538,14.4462,109.969,46.4462,21.2923,7.7846,5.7538,12.0923,108.644,113.124,0.573171,0.121925,0.207547,0.152993,-7
106.606,44.9242,21.3485,6.9697,4.5909,12.2273,107.273,43.3636,24.4394,6.3636,5.0606,13.4848,110.567,111.601,0.564904,0.111044,0.174359,0.245192,104.388,44.0746,21.1194,6.7761,4.6119,14.8657,113.358,45.7761,22.8358,8.5224,5.8209,12.9851,106.348,115.744,0.54343,0.134259,0.243363,0.184855,-13
107.056,45.1806,21.25,6.9444,4.5972,12.1389,107.889,43.8194,24.7083,6.4167,5.1111,13.3611,110.74,112.021,0.5375,0.101109,0.236,0.11875,99.0704,40.7324,21.4789,7.3944,4.9155,14.3239,104.423,42.3521,21.6901,7.9577,5.2394,14.0563,106.695,113.026,0.547216,0.129371,0.226415,0.239709,-8
107.432,45.5135,21.2973,7.027,4.5811,12.0946,107.365,43.8514,24.5135,6.4324,5.1486,13.4189,111.067,111.432,0.537313,0.0973589,0.221774,0.151386,104.216,44.2027,22.973,6.8784,5.1757,14.3784,107.527,42.7297,23.7838,8.2432,4.7568,12.973,108.924,113.231,0.530702,0.0995727,0.246696,0.153509,-11
107.827,45.48,21.3467,7,4.5733,12.12,107.64,43.8133,24.52,6.4267,5.0933,13.3733,111.363,111.592,0.548701,0.107334,0.225,0.175325,110.622,42.0811,23.5,7,3.9459,13.473,110.108,43.9459,25.7973,7.5946,4.1622,12.8649,115.457,114.911,0.579572,0.11028,0.246073,0.23753,-2
107.597,45.4156,21.3377,6.9221,4.5065,12.1948,107.766,43.7403,24.5584,6.5195,5.026,13.2597,111.288,111.866,0.5625,0.107782,0.203704,0.209091,108.76,47.1867,26.5867,8.0533,5.0133,16.16,105.267,42.3333,21.5733,8.6933,5.1067,13.5467,111.889,107.209,0.496802,0.117845,0.228,0.179104,3
107.975,45.45,21.45,6.85,4.5375,12.3,107.963,43.65,24.75,6.6,4.9875,13.125,111.643,112.028,0.519362,0.103811,0.213043,0.177677,105.5,42.25,22.125,8.8375,4.1875,12.8375,103.838,42.9,23.1375,7.075,5.225,14.825,112.272,110.557,0.561033,0.145371,0.276042,0.126761,1
102.927,44.6707,23.4512,7.6341,3.5244,13.2927,109.963,45.6585,25.8902,7.1707,5.1707,12.9756,106.187,114.289,0.524574,0.118237,0.200054,0.173197,102.732,44.2195,22.7805,7.6585,5.6098,12.6829,99.8415,42.5244,21.7805,7.5854,3.878,13.561,110.452,107.291,0.517515,0.120871,0.233811,0.178725,11
102.927,44.6707,23.4512,7.6341,3.5244,13.2927,109.963,45.6585,25.8902,7.1707,5.1707,12.9756,106.187,114.289,0.524574,0.118237,0.200054,0.173197,103.354,41.8902,23.7317,7.7805,4.2439,15,108.805,44.2195,26.0488,8.6585,5.5244,14.6463,107.271,113.197,0.523803,0.133605,0.233183,0.189292,-2
102.927,44.6707,23.4512,7.6341,3.5244,13.2927,109.963,45.6585,25.8902,7.1707,5.1707,12.9756,106.187,114.289,0.524574,0.118237,0.200054,0.173197,107,39.8,22.4,10.6,6.8,16,102,42.4,20.4,8.4,3.6,18.8,109.376,105.945,0.530822,0.14393,0.298077,0.187215,9
92.1429,48.1429,21,5.7143,3.8571,15,98.5714,45.4286,24.7143,9,3.5714,12.1429,98.3366,107.199,0.46274,0.129327,0.200837,0.177885,106.222,46,24.3333,8.5556,5.3333,16.1111,107.333,44.7778,22.4444,7.8889,5.2222,16.2222,107.947,108.465,0.503464,0.137214,0.184211,0.193995,6
94.3333,48,21.7778,6.6667,3.7778,15,100.556,45.2222,24.2222,8.5556,3.2222,12.5556,99.8346,107.773,0.4637,0.144391,0.181452,0.145199,109.333,42.25,23.0833,7.75,3.9167,13.6667,110.167,44.5,23.5833,7.0833,6.0833,14.9167,112.302,112.331,0.556561,0.127873,0.241706,0.158371,4
92.4167,45.0833,21.5,7.1667,3.5833,14.4167,102.917,45.8333,24.4167,8.0833,3.3333,13.0833,98.3725,110.68,0.515116,0.128885,0.232456,0.181395,103.692,47.3846,19.6154,5.8462,4.3846,13.6154,105.692,45.3846,23.0769,7.3846,4.3846,12.8462,107.058,108.261,0.525547,0.134885,0.204878,0.250608,7
94.4118,44.7059,21.1176,6.7059,3.1176,14.1176,107.294,46.2941,25.0588,7.8235,4,12.4118,99.1246,114.007,0.569351,0.0974265,0.183962,0.185682,100.944,43.3333,20.7222,7.1667,5,15.8333,102.5,44.1111,18.6667,8.6111,4.7778,13.3889,106.306,108.441,0.493902,0.132938,0.226852,0.17561,8
94.3333,44.8333,21.3333,6.8889,3.0556,14.0556,106.889,46.2222,24.7222,7.8889,4.0556,12.3889,98.8858,113.7,0.537079,0.100858,0.189189,0.188764,107.048,46.5714,19.4286,7.0952,5.3333,16.0476,115.905,47.4762,22.0952,8.7619,5.1429,13.8095,105.547,114.42,0.497826,0.144257,0.314894,0.184783,-1
95.35,44.4,21.8,6.95,3.3,13.65,106.95,46.65,24.6,7.65,4.05,12.5,100.158,113.712,0.537246,0.0967118,0.182222,0.180587,94.7143,39.1905,19.9524,8.0952,4.0476,14.0476,105.476,44.8095,24.3333,8.3333,4.1905,14.9048,101.666,114.88,0.540146,0.147793,0.209184,0.13382,1
95.8571,44.0952,22.1905,7,3.2381,13.381,106.952,46.4762,24.8095,7.5238,4.3333,12.4762,100.858,113.87,0.535794,0.0981409,0.182222,0.163311,111.435,42.3478,22.7391,7.0435,4.1304,14.6522,108.87,42.7826,25.087,7.5217,4.0435,13.7826,115.971,113.51,0.536232,0.122091,0.18932,0.205314,9
96.625,44.625,22,6.625,3.5417,13.4167,107,46.2917,24.4167,7.4167,4.5417,12.2083,101.425,113.48,0.5,0.101581,0.1875,0.169683,103.792,44.9167,23.25,6.75,4.625,15.7917,103.625,39.5417,22.375,8.4167,4.9167,13.4167,109.805,110.442,0.541769,0.149057,0.25,0.194103,4
96.92,44.44,22.24,6.76,3.68,13.44,106.8,46.04,24.44,7.36,4.48,12.28,101.781,113.142,0.504535,0.105767,0.178723,0.147392,103.893,45.25,22.2143,7.8571,4.3929,13.3214,96.9286,42.5,20.4286,6.75,4.2143,13.8929,110.963,103.67,0.521951,0.109615,0.219048,0.2,6
97.3462,44.5,22.2692,6.8462,3.6538,13.2308,105.962,46.0385,24.3462,7.1538,4.3846,12.3846,102.594,112.481,0.506944,0.106502,0.185654,0.171296,103.074,40,21.7778,9.7407,5.2222,14.4444,99.9259,43.2593,18.6667,8.037,4.7037,16.3704,110.428,106.969,0.5675,0.125318,0.224599,0.235,6
98.1786,44.75,22.2857,6.9643,3.5,13.0357,105.857,46,24.3214,6.9643,4.5357,12.4643,103.323,112.102,0.511389,0.0967365,0.186722,0.1959,108.893,48.8214,26.4286,8.25,4.9286,17.25,109.286,43.1429,21.8929,9.1429,5.8214,13.8929,109.232,109.112,0.53491,0.135182,0.195349,0.211712,2
98.8276,44.5517,22.4483,7.0345,3.6207,13.1034,106.172,46.0345,24.5172,7.0345,4.6552,12.7241,103.596,111.982,0.533643,0.105657,0.182222,0.187935,106.064,41.9677,23.7097,7.5484,5,14.6129,110.226,46.2258,24.871,8.2581,5,13.9032,108.602,112.584,0.504717,0.123189,0.186667,0.176887,-5
99.9091,44.7273,23.2121,7.0606,3.6061,12.8485,106.394,45.2121,24.5758,6.9697,4.6061,12.4848,104.755,111.922,0.553776,0.110906,0.164179,0.189931,103.97,44.1515,22.5758,7.1212,4.6667,15.2424,103.576,40.4545,22.3333,8.4242,5,13.7576,109.929,110.226,0.51555,0.129333,0.292453,0.222488,-2
99.6765,44.8824,23.2059,7.1176,3.5882,12.9118,105.824,45.3824,24.4706,6.9412,4.6176,12.4706,104.366,111.233,0.537123,0.112427,0.15534,0.183295,107.457,41.9143,22.7714,7.8857,4.6,13.1143,106.686,43.2857,23.8286,6.7429,5.2286,14.1429,113.391,111.945,0.540244,0.114226,0.227513,0.212195,-3
100.5,44.7778,23.4444,7.0556,3.5278,12.9444,106.083,45.3611,24.4722,7,4.75,12.3333,105.102,111.472,0.539863,0.114408,0.16055,0.168565,101.657,44.9429,18.0857,6.6857,5.3143,14.0571,100.686,42.2571,18.9429,7.8857,5.3143,12.9714,107.138,106.693,0.478972,0.114968,0.232759,0.17757,-3
101.027,45.1351,23.5676,7,3.6216,12.9189,106.568,45.4865,24.4865,7,4.7568,12.2162,105.324,111.592,0.526608,0.12282,0.1875,0.168514,111.229,42.4,22.8857,8.7714,5.8571,13.2286,103.486,41.9429,22.0857,7.6286,5.0286,15.5143,115.571,107.536,0.514069,0.112449,0.276316,0.19697,5
101.65,44.725,23.525,6.925,3.625,13.125,107.9,45.375,24.65,7.2,4.675,12.2,105.881,112.779,0.560897,0.105381,0.232456,0.155983,114.842,43.7368,22.3947,8.8947,4.6842,14.4737,107.105,41.3158,22.2632,7.9474,4.8158,14.2368,118.085,110.23,0.548998,0.106383,0.202703,0.213808,6
102.262,44.619,23.5238,6.9762,3.6905,13.1429,108.357,45.6429,24.7143,7.119,4.8095,12.4286,106.147,112.867,0.573951,0.119447,0.182648,0.154525,102.2,42.15,21.875,7.7,3.35,13.175,101.325,42.725,24.325,7.075,5.2,14.925,109.417,109.33,0.564198,0.133,0.185567,0.167901,1
102.372,44.5116,23.6047,7.0465,3.7907,13.1628,108.279,45.6279,24.7907,7.1395,4.8605,12.4186,106.296,112.86,0.583893,0.123296,0.179612,0.134228,100.857,41.8095,21.3095,7.2381,5.1429,14.2381,101.429,41.9524,19.8095,7.5238,4.619,13.4048,108.868,109.089,0.490698,0.101933,0.205479,0.186047,-2
