ht_ppg,ht_rpg,ht_apg,ht_spg,ht_bpg,ht_topg,ho_ppg,ho_rpg,ho_apg,ho_spg,ho_bpg,ho_topg,h_ortg,h_drtg,h_efg,h_tov,h_oreb,h_ftf,at_ppg,at_rpg,at_apg,at_spg,at_bpg,at_topg,ao_ppg,ao_rpg,ao_apg,ao_spg,ao_bpg,ao_topg,a_ortg,a_drtg,a_efg,a_tov,a_reb,a_ftf,act_spread,vegas_ou
115.341,44.3659,25.2439,8.1707,4.2927,14.4878,109.573,44.061,24.1341,8.5,4.9878,14.3537,117.205,111.616,0.484683,0.126161,0.286325,0.247265,101.329,45.6829,21.122,7,3.7805,11.3659,102.451,42.8902,23.5244,6.7195,4.1341,12.1585,108.138,110.348,0.513095,0.124219,0.233184,0.17619,-11,5
115.341,44.3659,25.2439,8.1707,4.2927,14.4878,109.573,44.061,24.1341,8.5,4.9878,14.3537,117.205,111.616,0.510893,0.108416,0.256303,0.259259,105.573,42.4146,23.6585,7.9756,4.5122,13.4024,106.683,40.4146,23.122,7.6707,5.0366,13.8049,113.333,114.154,0.56432,0.124651,0.20098,0.216019,-9,-5
105.098,42,22.4878,8.1585,4.9878,13.2561,105.317,44.2683,22.3415,8.061,4.9634,14.3049,111.201,111.451,0.527099,0.123288,0.231077,0.218085,97.9146,38.5732,20.7927,7.4878,3.7439,11.2317,100.841,44.5122,21.2561,6.5244,3.4146,14.5244,108.744,111.216,0.528908,0.127645,0.203441,0.216274,-6,-9
105.098,42,22.4878,8.1585,4.9878,13.2561,105.317,44.2683,22.3415,8.061,4.9634,14.3049,111.201,111.451,0.527099,0.123288,0.231077,0.218085,104.573,43.5244,20.9268,8.2195,3.9024,14.5488,111.451,44.439,25.7317,8.5122,5.3659,13.9756,108.41,115.798,0.53224,0.124722,0.256101,0.207597,-9,-7
105.098,42,22.4878,8.1585,4.9878,13.2561,105.317,44.2683,22.3415,8.061,4.9634,14.3049,111.201,111.451,0.55977,0.140027,0.266667,0.23908,102.866,46.2927,22.5732,7.8415,4.7927,12.9878,102.439,43.1829,23.6463,7.3415,4.6098,12.9024,109.555,109.4,0.48427,0.112693,0.302521,0.204494,-4,-17
105.098,42,22.4878,8.1585,4.9878,13.2561,105.317,44.2683,22.3415,8.061,4.9634,14.3049,111.201,111.451,0.582353,0.127989,0.242268,0.225882,102.439,42.8415,23.7683,8.439,5.122,15.9756,108.134,44.9756,22.6707,8.5854,5.439,14.5122,105.553,111.465,0.5,0.160668,0.166667,0.155941,-12,-7
105.098,42,22.4878,8.1585,4.9878,13.2561,105.317,44.2683,22.3415,8.061,4.9634,14.3049,111.201,111.451,0.577103,0.139695,0.21393,0.221963,108.012,41.9756,25.2317,7.5244,4.1463,12.6463,105.378,44.5366,22.5732,7.5976,5.1829,13.439,113.785,110.409,0.524831,0.101655,0.290749,0.248307,2,6
105.098,42,22.4878,8.1585,4.9878,13.2561,105.317,44.2683,22.3415,8.061,4.9634,14.3049,111.201,111.451,0.539352,0.125872,0.2,0.224537,101.073,43.1829,22.1951,7.0732,4.8293,12.8415,107.646,45.5244,23.6098,7.5854,5.1098,12.4268,105.926,113.245,0.477488,0.0890962,0.247826,0.225118,-8,-19
105.098,42,22.4878,8.1585,4.9878,13.2561,105.317,44.2683,22.3415,8.061,4.9634,14.3049,111.201,111.451,0.504587,0.12203,0.182222,0.229358,110.341,43.7439,22.6585,6.5732,3.9878,13.1829,107.159,44.2195,24.6829,7.2927,4.2561,12.0244,116.075,113.122,0.503348,0.115199,0.223214,0.158482,-3,-10
105.098,42,22.4878,8.1585,4.9878,13.2561,105.317,44.2683,22.3415,8.061,4.9634,14.3049,111.201,111.451,0.504566,0.12204,0.189427,0.180365,107.695,44.9756,19.561,8.2073,4.8659,14.9146,113.329,44.0488,22.1707,8.0854,5.3049,14.4878,108.774,114.311,0.530973,0.133907,0.253394,0.238938,-4,20
105.098,42,22.4878,8.1585,4.9878,13.2561,105.317,44.2683,22.3415,8.061,4.9634,14.3049,111.201,111.451,0.481777,0.126986,0.211454,0.168565,115.89,44.4268,30.378,9.5732,6.7683,14.4146,104.256,43.5,22.7073,8.5976,3.8171,14.7927,118.324,106.024,0.521839,0.130392,0.25463,0.252874,15,37
105.098,42,22.4878,8.1585,4.9878,13.2561,105.317,44.2683,22.3415,8.061,4.9634,14.3049,111.201,111.451,0.457237,0.121602,0.210526,0.140351,103.159,44.3293,23.6341,8.1951,4.8415,15.2317,104.012,43.878,23.4024,9,5.1707,14.7195,107.167,108.141,0.501179,0.146811,0.208333,0.165094,1,11
105.098,42,22.4878,8.1585,4.9878,13.2561,105.317,44.2683,22.3415,8.061,4.9634,14.3049,111.201,111.451,0.46,0.136535,0.213992,0.142222,105.768,43.9024,21.4146,7.2317,4.7195,15.939,112.5,47.1585,23.0244,9.5122,5.5732,12.8537,106.767,113.017,0.52,0.114179,0.237668,0.242222,-6,-21
105.098,42,22.4878,8.1585,4.9878,13.2561,105.317,44.2683,22.3415,8.061,4.9634,14.3049,111.201,111.451,0.471175,0.141817,0.237288,0.150776,108.671,43.0244,22.5366,7.4634,4.2317,12.4634,104.378,43.1341,23.061,7.0366,3.1463,12.5854,115.447,110.926,0.543796,0.125704,0.230769,0.255474,12,-21
105.098,42,22.4878,8.1585,4.9878,13.2561,105.317,44.2683,22.3415,8.061,4.9634,14.3049,111.201,111.451,0.54955,0.114572,0.271493,0.207207,107.939,43.6585,21.1341,7,4.9756,13.1341,108.463,44,20.5854,7.7195,5.2561,12.3902,112.993,112.83,0.5,0.0933861,0.267544,0.262791,1,-7
105.098,42,22.4878,8.1585,4.9878,13.2561,105.317,44.2683,22.3415,8.061,4.9634,14.3049,111.201,111.451,0.54157,0.127113,0.253394,0.226328,104.89,43.5854,23.061,6.9634,4.7561,10.9634,104.695,44.4024,24.5366,6.5732,5.4878,12.439,111.472,111.252,0.508027,0.100814,0.199153,0.206422,2,-16
105.098,42,22.4878,8.1585,4.9878,13.2561,105.317,44.2683,22.3415,8.061,4.9634,14.3049,111.201,111.451,0.515403,0.117819,0.215517,0.189573,109.183,42.8537,23.8537,8.4512,4.0976,13.4512,107.378,43.0366,22.8049,7.3902,4.5976,14.7561,113.812,111.96,0.567696,0.102226,0.243523,0.218527,-5,-2
105.098,42,22.4878,8.1585,4.9878,13.2561,105.317,44.2683,22.3415,8.061,4.9634,14.3049,111.201,111.451,0.501174,0.124661,0.209607,0.199531,108.012,41.9756,25.2317,7.5244,4.1463,12.6463,105.378,44.5366,22.5732,7.5976,5.1829,13.439,113.785,110.409,0.528465,0.144487,0.241206,0.19802,1,7
105.098,42,22.4878,8.1585,4.9878,13.2561,105.317,44.2683,22.3415,8.061,4.9634,14.3049,111.201,111.451,0.503588,0.141872,0.24186,0.255981,102.866,46.2927,22.5732,7.8415,4.7927,12.9878,102.439,43.1829,23.6463,7.3415,4.6098,12.9024,109.555,109.4,0.470115,0.122056,0.318777,0.232184,-4,-10
105.098,42,22.4878,8.1585,4.9878,13.2561,105.317,44.2683,22.3415,8.061,4.9634,14.3049,111.201,111.451,0.506068,0.136166,0.241706,0.279126,101.073,43.1829,22.1951,7.0732,4.8293,12.8415,107.646,45.5244,23.6098,7.5854,5.1098,12.4268,105.926,113.245,0.535484,0.108441,0.226667,0.129032,-6,-13
105.098,42,22.4878,8.1585,4.9878,13.2561,105.317,44.2683,22.3415,8.061,4.9634,14.3049,111.201,111.451,0.517647,0.115461,0.293023,0.247059,105.768,43.9024,21.4146,7.2317,4.7195,15.939,112.5,47.1585,23.0244,9.5122,5.5732,12.8537,106.767,113.017,0.523641,0.140733,0.234146,0.245863,-11,-12
105.098,42,22.4878,8.1585,4.9878,13.2561,105.317,44.2683,22.3415,8.061,4.9634,14.3049,111.201,111.451,0.547126,0.102813,0.254717,0.229885,104.341,45.1951,21.7805,7.0854,5.5488,13.1829,108.012,44.7317,21.7805,7.5,4.5976,12.3415,109.819,113.948,0.539352,0.128763,0.228972,0.196759,-7,-14
105.098,42,22.4878,8.1585,4.9878,13.2561,105.317,44.2683,22.3415,8.061,4.9634,14.3049,111.201,111.451,0.57854,0.108999,0.275,0.207965,104.341,43.6829,22.7927,7.7805,5.5244,12.3415,106.439,48.3293,23.4268,7.3537,4.2439,13.4268,108.135,109.873,0.476546,0.113756,0.275591,0.132196,-5,-3
105.098,42,22.4878,8.1585,4.9878,13.2561,105.317,44.2683,22.3415,8.061,4.9634,14.3049,111.201,111.451,0.561594,0.161022,0.278947,0.217391,104.341,45.1951,21.7805,7.0854,5.5488,13.1829,108.012,44.7317,21.7805,7.5,4.5976,12.3415,109.819,113.948,0.505631,0.0969418,0.286364,0.213964,-6,6
105.098,42,22.4878,8.1585,4.9878,13.2561,105.317,44.2683,22.3415,8.061,4.9634,14.3049,111.201,111.451,0.517073,0.146671,0.23445,0.241463,102.805,41.061,22.4878,7.6463,3.9512,14.1098,106.683,42.8659,23.6707,8.4634,5.122,13.3049,109.523,114.425,0.531095,0.147645,0.273585,0.243781,-4,-4
105.098,42,22.4878,8.1585,4.9878,13.2561,105.317,44.2683,22.3415,8.061,4.9634,14.3049,111.201,111.451,0.518029,0.127053,0.213953,0.257212,115.341,44.3659,25.2439,8.1707,4.2927,14.4878,109.573,44.061,24.1341,8.5,4.9878,14.3537,117.205,111.616,0.543779,0.148539,0.240196,0.221198,4,-19
105.098,42,22.4878,8.1585,4.9878,13.2561,105.317,44.2683,22.3415,8.061,4.9634,14.3049,111.201,111.451,0.501222,0.120012,0.173913,0.276284,101.329,45.6829,21.122,7,3.7805,11.3659,102.451,42.8902,23.5244,6.7195,4.1341,12.1585,108.138,110.348,0.55814,0.102942,0.213592,0.202326,-3,-21
105.098,42,22.4878,8.1585,4.9878,13.2561,105.317,44.2683,22.3415,8.061,4.9634,14.3049,111.201,111.451,0.504773,0.110694,0.180488,0.243437,106.598,46.622,20.9878,7.9024,4.9756,14.622,105.841,40.6463,21.439,8.5122,5.4878,13.1829,109.758,110.154,0.471491,0.116295,0.264957,0.22807,-5,-3
105.098,42,22.4878,8.1585,4.9878,13.2561,105.317,44.2683,22.3415,8.061,4.9634,14.3049,111.201,111.451,0.48014,0.109211,0.196347,0.214953,110.341,43.7439,22.6585,6.5732,3.9878,13.1829,107.159,44.2195,24.6829,7.2927,4.2561,12.0244,116.075,113.122,0.542035,0.0920511,0.232456,0.188053,4,15
105.098,42,22.4878,8.1585,4.9878,13.2561,105.317,44.2683,22.3415,8.061,4.9634,14.3049,111.201,111.451,0.496544,0.106204,0.218341,0.214286,103.622,40.3902,24.1951,8.122,5.3171,13.3659,103.805,42.4512,24.0732,7.4268,4.5732,13.9512,112.079,111.713,0.517284,0.139392,0.247619,0.296296,-6,16
105.098,42,22.4878,8.1585,4.9878,13.2561,105.317,44.2683,22.3415,8.061,4.9634,14.3049,111.201,111.451,0.517815,0.100272,0.222727,0.216152,105.329,43.878,23.8293,7.9878,5.9024,12.8902,98.1341,41.4634,21.4268,7.4878,4.061,13.8415,113.962,105.781,0.506188,0.11841,0.197115,0.222772,5,4
105.098,42,22.4878,8.1585,4.9878,13.2561,105.317,44.2683,22.3415,8.061,4.9634,14.3049,111.201,111.451,0.555831,0.108578,0.213592,0.248139,109.183,42.8537,23.8537,8.4512,4.0976,13.4512,107.378,43.0366,22.8049,7.3902,4.5976,14.7561,113.812,111.96,0.543779,0.128187,0.24537,0.253456,3,13
105.098,42,22.4878,8.1585,4.9878,13.2561,105.317,44.2683,22.3415,8.061,4.9634,14.3049,111.201,111.451,0.544888,0.108004,0.208955,0.229426,100.476,42.7683,21.2683,7.9634,4.1951,12.4268,99.9878,42.1098,20.061,7,5,13.6463,109.595,109.609,0.473236,0.144886,0.282511,0.270073,1,-10
105.098,42,22.4878,8.1585,4.9878,13.2561,105.317,44.2683,22.3415,8.061,4.9634,14.3049,111.201,111.451,0.496278,0.126733,0.237668,0.290323,101.329,45.6829,21.122,7,3.7805,11.3659,102.451,42.8902,23.5244,6.7195,4.1341,12.1585,108.138,110.348,0.521445,0.113098,0.22467,0.180587,-4,-17
105.098,42,22.4878,8.1585,4.9878,13.2561,105.317,44.2683,22.3415,8.061,4.9634,14.3049,111.201,111.451,0.525707,0.131115,0.215686,0.25964,103.171,43.622,21.2439,7.1707,5.7195,12.5976,102.11,43.5854,19.6463,6.7805,4.8537,13.0366,110.489,109.165,0.552058,0.114399,0.246305,0.20339,-7,-4
105.098,42,22.4878,8.1585,4.9878,13.2561,105.317,44.2683,22.3415,8.061,4.9634,14.3049,111.201,111.451,0.504963,0.11337,0.222727,0.238213,104.89,43.5854,23.061,6.9634,4.7561,10.9634,104.695,44.4024,24.5366,6.5732,5.4878,12.439,111.472,111.252,0.532584,0.0822799,0.244344,0.193258,-3,-21
105.098,42,22.4878,8.1585,4.9878,13.2561,105.317,44.2683,22.3415,8.061,4.9634,14.3049,111.201,111.451,0.533079,0.143137,0.22335,0.211196,100.707,43.2317,20.1341,6.7073,5,12.9268,96.7683,40.1951,17.8415,7.2927,3.8049,11.5,112.755,107.731,0.515625,0.0916262,0.223301,0.158654,2,-7
105.098,42,22.4878,8.1585,4.9878,13.2561,105.317,44.2683,22.3415,8.061,4.9634,14.3049,111.201,111.451,0.543062,0.129344,0.238806,0.150718,111.719,46.378,25.3293,6.9268,3.939,14.4634,111.207,40.8049,24.0488,8.3049,4.9268,11.5,115.141,115.695,0.585586,0.101545,0.213953,0.211712,-2,8
105.098,42,22.4878,8.1585,4.9878,13.2561,105.317,44.2683,22.3415,8.061,4.9634,14.3049,111.201,111.451,0.562791,0.123312,0.244898,0.146512,102.439,42.8415,23.7683,8.439,5.122,15.9756,108.134,44.9756,22.6707,8.5854,5.439,14.5122,105.553,111.465,0.507937,0.13532,0.290909,0.258503,-9,-13
105.098,42,22.4878,8.1585,4.9878,13.2561,105.317,44.2683,22.3415,8.061,4.9634,14.3049,111.201,111.451,0.534753,0.109705,0.261468,0.17713,105.573,42.4146,23.6585,7.9756,4.5122,13.4024,106.683,40.4146,23.122,7.6707,5.0366,13.8049,113.333,114.154,0.613301,0.163035,0.275,0.204434,-4,1
105.098,42,22.4878,8.1585,4.9878,13.2561,105.317,44.2683,22.3415,8.061,4.9634,14.3049,111.201,111.451,0.531034,0.103757,0.283784,0.264368,106.854,43.2561,18.5,8.2561,4.878,11.8171,102.646,42.0732,21.7805,6.6707,4.7805,14,115.411,109.938,0.542169,0.127184,0.30303,0.233735,-3,-18
105.098,42,22.4878,8.1585,4.9878,13.2561,105.317,44.2683,22.3415,8.061,4.9634,14.3049,111.201,111.451,0.53908,0.107883,0.285047,0.250575,103.622,40.3902,24.1951,8.122,5.3171,13.3659,103.805,42.4512,24.0732,7.4268,4.5732,13.9512,112.079,111.713,0.520581,0.106512,0.213592,0.244552,-5,-15
105.098,42,22.4878,8.1585,4.9878,13.2561,105.317,44.2683,22.3415,8.061,4.9634,14.3049,111.201,111.451,0.549645,0.12881,0.238318,0.248227,103.159,44.3293,23.6341,8.1951,4.8415,15.2317,104.012,43.878,23.4024,9,5.1707,14.7195,107.167,108.141,0.524706,0.138131,0.214286,0.228235,-15,-18
108.671,43.0244,22.5366,7.4634,4.2317,12.4634,104.378,43.1341,23.061,7.0366,3.1463,12.5854,115.447,110.926,0.532527,0.112235,0.22085,0.22776,100.707,43.2317,20.1341,6.7073,5,12.9268,96.7683,40.1951,17.8415,7.2927,3.8049,11.5,112.755,107.731,0.515608,0.11733,0.217728,0.216537,-8,-13
108.671,43.0244,22.5366,7.4634,4.2317,12.4634,104.378,43.1341,23.061,7.0366,3.1463,12.5854,115.447,110.926,0.532527,0.112235,0.22085,0.22776,107.695,44.9756,19.561,8.2073,4.8659,14.9146,113.329,44.0488,22.1707,8.0854,5.3049,14.4878,108.774,114.311,0.517123,0.130295,0.259682,0.251887,-13,-18
108.671,43.0244,22.5366,7.4634,4.2317,12.4634,104.378,43.1341,23.061,7.0366,3.1463,12.5854,115.447,110.926,0.532527,0.112235,0.22085,0.22776,106.598,46.622,20.9878,7.9024,4.9756,14.622,105.841,40.6463,21.439,8.5122,5.4878,13.1829,109.758,110.154,0.521869,0.126076,0.239408,0.223374,-8,2
108.671,43.0244,22.5366,7.4634,4.2317,12.4634,104.378,43.1341,23.061,7.0366,3.1463,12.5854,115.447,110.926,0.460784,0.145994,0.20524,0.223039,101.329,45.6829,21.122,7,3.7805,11.3659,102.451,42.8902,23.5244,6.7195,4.1341,12.1585,108.138,110.348,0.530093,0.128053,0.240196,0.143519,-9,-32
108.671,43.0244,22.5366,7.4634,4.2317,12.4634,104.378,43.1341,23.061,7.0366,3.1463,12.5854,115.447,110.926,0.495012,0.142857,0.167464,0.239401,107.939,43.6585,21.1341,7,4.9756,13.1341,108.463,44,20.5854,7.7195,5.2561,12.3902,112.993,112.83,0.496544,0.132359,0.209091,0.239631,-11,-31
108.671,43.0244,22.5366,7.4634,4.2317,12.4634,104.378,43.1341,23.061,7.0366,3.1463,12.5854,115.447,110.926,0.521739,0.115574,0.221698,0.236715,105.768,43.9024,21.4146,7.2317,4.7195,15.939,112.5,47.1585,23.0244,9.5122,5.5732,12.8537,106.767,113.017,0.520548,0.142126,0.19457,0.184932,-15,-32
108.671,43.0244,22.5366,7.4634,4.2317,12.4634,104.378,43.1341,23.061,7.0366,3.1463,12.5854,115.447,110.926,0.548837,0.10594,0.235577,0.216279,100.476,42.7683,21.2683,7.9634,4.1951,12.4268,99.9878,42.1098,20.061,7,5,13.6463,109.595,109.609,0.498724,0.126302,0.215686,0.257653,-13,4
108.671,43.0244,22.5366,7.4634,4.2317,12.4634,104.378,43.1341,23.061,7.0366,3.1463,12.5854,115.447,110.926,0.528802,0.112075,0.236967,0.237327,102.866,46.2927,22.5732,7.8415,4.7927,12.9878,102.439,43.1829,23.6463,7.3415,4.6098,12.9024,109.555,109.4,0.456916,0.123064,0.276859,0.176871,-8,-7
108.671,43.0244,22.5366,7.4634,4.2317,12.4634,104.378,43.1341,23.061,7.0366,3.1463,12.5854,115.447,110.926,0.531915,0.109065,0.253659,0.250591,106.854,43.2561,18.5,8.2561,4.878,11.8171,102.646,42.0732,21.7805,6.6707,4.7805,14,115.411,109.938,0.527913,0.131851,0.229268,0.334951,-9,-8
108.671,43.0244,22.5366,7.4634,4.2317,12.4634,104.378,43.1341,23.061,7.0366,3.1463,12.5854,115.447,110.926,0.498864,0.117456,0.209091,0.175,105.098,42,22.4878,8.1585,4.9878,13.2561,105.317,44.2683,22.3415,8.061,4.9634,14.3049,111.201,111.451,0.492391,0.112335,0.245763,0.119565,-12,9
108.671,43.0244,22.5366,7.4634,4.2317,12.4634,104.378,43.1341,23.061,7.0366,3.1463,12.5854,115.447,110.926,0.484919,0.133064,0.229437,0.213457,115.89,44.4268,30.378,9.5732,6.7683,14.4146,104.256,43.5,22.7073,8.5976,3.8171,14.7927,118.324,106.024,0.574115,0.13057,0.258373,0.238938,4,17
108.671,43.0244,22.5366,7.4634,4.2317,12.4634,104.378,43.1341,23.061,7.0366,3.1463,12.5854,115.447,110.926,0.479118,0.131321,0.242553,0.241299,104.341,43.6829,22.7927,7.7805,5.5244,12.3415,106.439,48.3293,23.4268,7.3537,4.2439,13.4268,108.135,109.873,0.467416,0.103149,0.207317,0.18427,-14,-28
108.671,43.0244,22.5366,7.4634,4.2317,12.4634,104.378,43.1341,23.061,7.0366,3.1463,12.5854,115.447,110.926,0.516627,0.13181,0.267281,0.209026,107.939,43.6585,21.1341,7,4.9756,13.1341,108.463,44,20.5854,7.7195,5.2561,12.3902,112.993,112.83,0.490453,0.106212,0.25,0.28401,-10,-1
108.671,43.0244,22.5366,7.4634,4.2317,12.4634,104.378,43.1341,23.061,7.0366,3.1463,12.5854,115.447,110.926,0.556054,0.0900272,0.247664,0.181614,111.719,46.378,25.3293,6.9268,3.939,14.4634,111.207,40.8049,24.0488,8.3049,4.9268,11.5,115.141,115.695,0.612172,0.095984,0.210526,0.210024,-8,-17
108.671,43.0244,22.5366,7.4634,4.2317,12.4634,104.378,43.1341,23.061,7.0366,3.1463,12.5854,115.447,110.926,0.549087,0.0944375,0.227907,0.187215,105.329,43.878,23.8293,7.9878,5.9024,12.8902,98.1341,41.4634,21.4268,7.4878,4.061,13.8415,113.962,105.781,0.525172,0.123961,0.252252,0.19222,2,-5
108.671,43.0244,22.5366,7.4634,4.2317,12.4634,104.378,43.1341,23.061,7.0366,3.1463,12.5854,115.447,110.926,0.549769,0.0959729,0.194444,0.168981,97.9146,38.5732,20.7927,7.4878,3.7439,11.2317,100.841,44.5122,21.2561,6.5244,3.4146,14.5244,108.744,111.216,0.553763,0.135568,0.194595,0.233871,-4,2
108.671,43.0244,22.5366,7.4634,4.2317,12.4634,104.378,43.1341,23.061,7.0366,3.1463,12.5854,115.447,110.926,0.568627,0.136716,0.2,0.188725,111.719,46.378,25.3293,6.9268,3.939,14.4634,111.207,40.8049,24.0488,8.3049,4.9268,11.5,115.141,115.695,0.605263,0.117057,0.201149,0.232057,5,4
108.671,43.0244,22.5366,7.4634,4.2317,12.4634,104.378,43.1341,23.061,7.0366,3.1463,12.5854,115.447,110.926,0.547101,0.0978253,0.196262,0.280193,107.695,44.9756,19.561,8.2073,4.8659,14.9146,113.329,44.0488,22.1707,8.0854,5.3049,14.4878,108.774,114.311,0.559179,0.161233,0.269608,0.241546,-5,-11
108.671,43.0244,22.5366,7.4634,4.2317,12.4634,104.378,43.1341,23.061,7.0366,3.1463,12.5854,115.447,110.926,0.543902,0.107991,0.195238,0.295122,100.476,42.7683,21.2683,7.9634,4.1951,12.4268,99.9878,42.1098,20.061,7,5,13.6463,109.595,109.609,0.574939,0.114403,0.270408,0.208845,2,-9
108.671,43.0244,22.5366,7.4634,4.2317,12.4634,104.378,43.1341,23.061,7.0366,3.1463,12.5854,115.447,110.926,0.542607,0.11121,0.240196,0.358396,103.171,43.622,21.2439,7.1707,5.7195,12.5976,102.11,43.5854,19.6463,6.7805,4.8537,13.0366,110.489,109.165,0.562189,0.130619,0.21393,0.226368,-9,-12
108.671,43.0244,22.5366,7.4634,4.2317,12.4634,104.378,43.1341,23.061,7.0366,3.1463,12.5854,115.447,110.926,0.507426,0.108492,0.226852,0.306931,101.073,43.1829,22.1951,7.0732,4.8293,12.8415,107.646,45.5244,23.6098,7.5854,5.1098,12.4268,105.926,113.245,0.508083,0.13484,0.265766,0.17552,-10,-9
108.671,43.0244,22.5366,7.4634,4.2317,12.4634,104.378,43.1341,23.061,7.0366,3.1463,12.5854,115.447,110.926,0.513682,0.129476,0.232558,0.278607,104.573,43.5244,20.9268,8.2195,3.9024,14.5488,111.451,44.439,25.7317,8.5122,5.3659,13.9756,108.41,115.798,0.557243,0.107719,0.234146,0.233645,-12,-16
108.671,43.0244,22.5366,7.4634,4.2317,12.4634,104.378,43.1341,23.061,7.0366,3.1463,12.5854,115.447,110.926,0.528986,0.109965,0.209302,0.219807,106.598,46.622,20.9878,7.9024,4.9756,14.622,105.841,40.6463,21.439,8.5122,5.4878,13.1829,109.758,110.154,0.49881,0.133825,0.236715,0.269048,-9,-22
108.671,43.0244,22.5366,7.4634,4.2317,12.4634,104.378,43.1341,23.061,7.0366,3.1463,12.5854,115.447,110.926,0.540189,0.113568,0.220657,0.182033,105.573,42.4146,23.6585,7.9756,4.5122,13.4024,106.683,40.4146,23.122,7.6707,5.0366,13.8049,113.333,114.154,0.555138,0.131487,0.214286,0.233083,2,3
108.671,43.0244,22.5366,7.4634,4.2317,12.4634,104.378,43.1341,23.061,7.0366,3.1463,12.5854,115.447,110.926,0.55298,0.0830325,0.240385,0.233996,115.89,44.4268,30.378,9.5732,6.7683,14.4146,104.256,43.5,22.7073,8.5976,3.8171,14.7927,118.324,106.024,0.566449,0.116897,0.231481,0.150327,8,13
108.671,43.0244,22.5366,7.4634,4.2317,12.4634,104.378,43.1341,23.061,7.0366,3.1463,12.5854,115.447,110.926,0.491972,0.092244,0.220339,0.194954,103.159,44.3293,23.6341,8.1951,4.8415,15.2317,104.012,43.878,23.4024,9,5.1707,14.7195,107.167,108.141,0.525701,0.1252,0.259912,0.203271,-4,-15
108.671,43.0244,22.5366,7.4634,4.2317,12.4634,104.378,43.1341,23.061,7.0366,3.1463,12.5854,115.447,110.926,0.511792,0.12421,0.207965,0.181604,105.329,43.878,23.8293,7.9878,5.9024,12.8902,98.1341,41.4634,21.4268,7.4878,4.061,13.8415,113.962,105.781,0.48995,0.12174,0.140187,0.211055,3,8
108.671,43.0244,22.5366,7.4634,4.2317,12.4634,104.378,43.1341,23.061,7.0366,3.1463,12.5854,115.447,110.926,0.5,0.128352,0.191111,0.199513,104.89,43.5854,23.061,6.9634,4.7561,10.9634,104.695,44.4024,24.5366,6.5732,5.4878,12.439,111.472,111.252,0.482679,0.110802,0.157676,0.166282,-11,-3
108.671,43.0244,22.5366,7.4634,4.2317,12.4634,104.378,43.1341,23.061,7.0366,3.1463,12.5854,115.447,110.926,0.501182,0.125656,0.217391,0.21513,115.341,44.3659,25.2439,8.1707,4.2927,14.4878,109.573,44.061,24.1341,8.5,4.9878,14.3537,117.205,111.616,0.510227,0.121786,0.272358,0.322727,-3,19
108.671,43.0244,22.5366,7.4634,4.2317,12.4634,104.378,43.1341,23.061,7.0366,3.1463,12.5854,115.447,110.926,0.516166,0.106216,0.223214,0.184758,108.012,41.9756,25.2317,7.5244,4.1463,12.6463,105.378,44.5366,22.5732,7.5976,5.1829,13.439,113.785,110.409,0.483607,0.129552,0.184874,0.210773,-7,-14
108.671,43.0244,22.5366,7.4634,4.2317,12.4634,104.378,43.1341,23.061,7.0366,3.1463,12.5854,115.447,110.926,0.532099,0.12056,0.227273,0.22963,102.439,42.8415,23.7683,8.439,5.122,15.9756,108.134,44.9756,22.6707,8.5854,5.439,14.5122,105.553,111.465,0.52968,0.138092,0.259259,0.191781,-15,-12
108.671,43.0244,22.5366,7.4634,4.2317,12.4634,104.378,43.1341,23.061,7.0366,3.1463,12.5854,115.447,110.926,0.549875,0.10453,0.221106,0.264339,103.622,40.3902,24.1951,8.122,5.3171,13.3659,103.805,42.4512,24.0732,7.4268,4.5732,13.9512,112.079,111.713,0.526382,0.118881,0.269036,0.243719,-8,1
108.671,43.0244,22.5366,7.4634,4.2317,12.4634,104.378,43.1341,23.061,7.0366,3.1463,12.5854,115.447,110.926,0.554591,0.105198,0.195,0.253102,110.341,43.7439,22.6585,6.5732,3.9878,13.1829,107.159,44.2195,24.6829,7.2927,4.2561,12.0244,116.075,113.122,0.520316,0.0696169,0.25,0.191874,-14,-30
108.671,43.0244,22.5366,7.4634,4.2317,12.4634,104.378,43.1341,23.061,7.0366,3.1463,12.5854,115.447,110.926,0.570352,0.114253,0.203046,0.263819,104.341,45.1951,21.7805,7.0854,5.5488,13.1829,108.012,44.7317,21.7805,7.5,4.5976,12.3415,109.819,113.948,0.506818,0.0891199,0.236051,0.197727,-11,-9
108.671,43.0244,22.5366,7.4634,4.2317,12.4634,104.378,43.1341,23.061,7.0366,3.1463,12.5854,115.447,110.926,0.550588,0.094418,0.208333,0.209412,100.707,43.2317,20.1341,6.7073,5,12.9268,96.7683,40.1951,17.8415,7.2927,3.8049,11.5,112.755,107.731,0.482517,0.081763,0.248889,0.16317,-5,-13
108.671,43.0244,22.5366,7.4634,4.2317,12.4634,104.378,43.1341,23.061,7.0366,3.1463,12.5854,115.447,110.926,0.524823,0.0946181,0.207373,0.217494,102.805,41.061,22.4878,7.6463,3.9512,14.1098,106.683,42.8659,23.6707,8.4634,5.122,13.3049,109.523,114.425,0.524499,0.104136,0.290179,0.155902,-13,1
